time_signature,audio_valence,song_name,speechiness,tempo,energy,song_duration_ms,loudness,danceability,liveness,instrumentalness,acousticness,target
4,0.809,6063,0.123,153.988,0.7559999999999999,221853,-5.441,0.835,0.0606,0.0279999999999999,0.0523,74
4,0.426,7600,0.0712,147.045,0.8109999999999999,218283,-3.225,0.731,0.411,0.0,0.0204,82
4,0.884,11777,0.212,99.075,0.87,194184,-2.188,0.743,0.299,0.0,0.0595,88
4,0.794,3633,0.0566,105.952,0.675,240000,-3.535,0.928,0.0533,0.0,0.379,68
4,0.541,7358,0.129,135.042,0.7190000000000001,189535,-3.755,0.862,0.094,0.0,0.0901,65
4,0.574,106,0.4429999999999999,149.954,0.767,181538,-4.794,0.857,0.16,0.0,0.192,72
4,0.8640000000000001,7671,0.27,75.422,0.732,230408,-7.108,0.68,0.0705,0.000174,0.235,79
4,0.8170000000000001,11672,0.0998,142.963,0.647,163400,-9.612,0.903,0.111,6.29e-05,0.000385,66
4,0.2739999999999999,9388,0.221,105.009,0.541,194935,-5.608,0.884,0.118,0.0,0.0831,88
4,0.742,3157,0.2339999999999999,150.07399999999998,0.63,134027,-6.999,0.841,0.121,0.0,0.355,55
4,0.238,7631,0.136,124.987,0.588,255378,-6.948,0.936,0.139,0.0,0.0146,84
4,0.377,289,0.271,160.035,0.784,264853,-6.477,0.705,0.168,0.0,0.0133,78
4,0.295,99,0.0981,100.298,0.65,163954,-4.137,0.901,0.111,0.0,0.0038,77
4,0.272,3987,0.0657,119.998,0.514,162053,-5.585,0.877,0.154,0.0,0.212,81
4,0.315,6057,0.273,142.036,0.597,172440,-6.517,0.911,0.1159999999999999,0.0,0.14,76
4,0.237,104,0.251,133.026,0.573,158796,-4.633,0.887,0.143,0.0,0.332,72
4,0.264,1299,0.271,141.009,0.515,225893,-6.246,0.888,0.446,0.0,0.247,82
4,0.636,4630,0.2189999999999999,147.997,0.628,117995,-4.6930000000000005,0.897,0.119,4.47e-06,0.0267,69
4,0.0564,9375,0.044,150.007,0.789,270714,-3.69,0.487,0.1889999999999999,4.05e-06,0.00947,91
4,0.237,8991,0.134,125.01,0.456,123120,-9.044,0.945,0.1119999999999999,0.0,0.0297,64
4,0.674,7666,0.4579999999999999,161.993,0.4539999999999999,202962,-6.752999999999999,0.792,0.285,0.0,0.00422,84
4,0.299,7646,0.2289999999999999,139.951,0.495,161013,-6.062,0.936,0.087,0.0,0.0254,83
4,0.0721,6463,0.086,136.039,0.485,174320,-4.521,0.8320000000000001,0.111,0.0,0.0479,69
4,0.562,12638,0.53,119.958,0.346,142273,-9.309,0.964,0.108,0.0,0.035,42
4,0.496,5958,0.1169999999999999,130.012,0.637,177651,-5.497999999999999,0.907,0.0816,0.0,0.0713,76
4,0.313,11914,0.299,144.97299999999998,0.579,176630,-6.847,0.884,0.182,2.38e-06,0.064,75
4,0.179,7257,0.268,126.94,0.7020000000000001,215838,-4.172,0.851,0.374,0.0,0.0854,76
4,0.493,7327,0.0673,85.994,0.575,205146,-8.392000000000001,0.755,0.276,0.0012699999999999,0.0443,61
4,0.193,9777,0.406,127.129,0.421,196613,-12.2,0.765,0.126,1.5e-05,0.0273,62
4,0.593,8688,0.141,173.953,0.8290000000000001,332300,-4.707,0.7120000000000001,0.122,0.0,0.0149,35
4,0.332,11916,0.12,126.033,0.59,214693,-2.977,0.8740000000000001,0.599,0.0,0.0137,35
4,0.575,8638,0.221,147.009,0.59,269813,-5.716,0.894,0.3289999999999999,9.06e-06,0.0969999999999999,72
4,0.665,7642,0.262,119.996,0.8,211013,-4.617,0.858,0.2239999999999999,0.0,0.109,66
4,0.5489999999999999,8775,0.26,149.964,0.37,193575,-7.441,0.828,0.119,0.0,0.484,78
4,0.379,508,0.118,140.005,0.732,169186,-5.546,0.759,0.0626,0.0016,0.0001419999999999,73
4,0.258,6046,0.109,124.983,0.608,199680,-6.019,0.8759999999999999,0.107,1.16e-05,0.0227,78
4,0.327,3955,0.162,140.05700000000002,0.493,195590,-7.371,0.916,0.211,2.63e-06,0.12,83
4,0.7879999999999999,129,0.222,139.086,0.644,240682,-6.553999999999999,0.875,0.125,0.0,0.267,72
4,0.1969999999999999,3165,0.162,142.078,0.481,175774,-9.499,0.932,0.0969999999999999,0.0004969999999999,0.0121,81
4,0.792,7757,0.0736,93.35,0.913,210925,-6.471,0.5670000000000001,0.114,0.000124,0.0934,68
4,0.419,5437,0.311,120.148,0.517,148252,-7.176,0.942,0.118,7.11e-06,0.146,64
4,0.406,11972,0.201,145.905,0.628,276147,-5.456,0.909,0.108,0.0,0.0739,86
4,0.595,6610,0.27,140.02200000000002,0.581,181263,-7.495,0.922,0.105,5.86e-05,0.00104,89
4,0.7490000000000001,12566,0.341,150.055,0.633,175213,-4.644,0.782,0.0615,0.0,0.0355,72
4,0.247,4082,0.168,148.046,0.531,129733,-6.636,0.782,0.238,0.0501,0.145,78
4,0.462,3166,0.18,97.497,0.852,174232,-3.4530000000000003,0.8370000000000001,0.106,0.0,0.0602,60
4,0.3989999999999999,1468,0.2189999999999999,129.993,0.625,196760,-7.025,0.903,0.215,1.7800000000000002e-05,0.149,52
4,0.373,4294,0.103,77.176,0.4479999999999999,198960,-9.441,0.758,0.5579999999999999,8.669999999999999e-05,0.0309,61
4,0.696,3470,0.161,139.974,0.506,181714,-7.755,0.932,0.0933,0.0,0.022,83
4,0.396,2015,0.0477,162.005,0.782,195053,-3.395,0.642,0.108,0.0,0.381,84
4,0.715,2181,0.205,160.976,0.728,200234,-6.939,0.88,0.3379999999999999,5.42e-05,0.136,28
4,0.498,10355,0.2689999999999999,181.967,0.816,190288,-5.474,0.815,0.159,0.0,0.00299,83
4,0.0778,4468,0.0574,100.989,0.6990000000000001,256341,-5.193,0.8490000000000001,0.0954,0.00118,0.185,31
4,0.445,1317,0.0443,60.048,0.545,226506,-5.614,0.675,0.162,0.0,0.261,70
4,0.713,7300,0.115,171.86,0.6829999999999999,232000,-5.693,0.6729999999999999,0.235,0.0,0.522,70
4,0.639,10530,0.196,127.033,0.867,200013,-4.302,0.721,0.503,2.87e-06,0.29,37
4,0.217,9320,0.102,100.957,0.482,229866,-6.684,0.85,0.387,0.0,0.0246,66
4,0.5539999999999999,2817,0.076,84.57,0.725,201000,-4.244,0.7909999999999999,0.0882,0.0001909999999999,0.0111,55
4,0.304,6810,0.0791,128.00799999999998,0.609,231400,-5.64,0.918,0.139,0.0,0.0928,78
4,0.611,1875,0.0737,94.977,0.6990000000000001,206413,-5.564,0.6990000000000001,0.0912,0.0,0.358,64
4,0.7390000000000001,7075,0.0294,99.99,0.4539999999999999,192213,-4.802,0.8029999999999999,0.0655,0.0,0.352,72
4,0.6709999999999999,6023,0.186,155.171,0.883,326186,-4.781000000000001,0.593,0.177,0.0,0.0124,68
5,0.755,12663,0.434,130.422,0.873,273133,-5.906000000000001,0.565,0.332,0.0,0.107,70
4,0.594,1754,0.262,80.001,0.55,227960,-8.137,0.451,0.0737,0.0,0.0108,78
4,0.911,9993,0.0478,118.994,0.738,212360,-5.301,0.937,0.106,0.0,0.292,73
4,0.655,1133,0.0868,130.018,0.938,312986,-4.446000000000001,0.7390000000000001,0.124,0.0,0.131,65
4,0.512,5380,0.0688,145.171,0.368,265333,-10.38,0.731,0.193,0.0,0.0054399999999999,68
4,0.71,3059,0.0311,66.002,0.693,212106,-4.505,0.6629999999999999,0.0778,0.0,0.0149,69
4,0.769,1141,0.0687,130.009,0.6609999999999999,225373,-6.075,0.762,0.256,0.0,0.15,77
4,0.711,12231,0.0779,144.036,0.711,221253,-5.507000000000001,0.615,0.145,0.0,0.0444,63
4,0.6659999999999999,8222,0.0382,125.924,0.7140000000000001,235520,-4.155,0.78,0.217,4.1e-06,0.119,67
4,0.5589999999999999,2316,0.0423,115.985,0.417,260666,-7.559,0.83,0.0858,0.0,0.178,58
4,0.3289999999999999,1559,0.161,74.008,0.601,242013,-5.283,0.845,0.385,0.0,0.0205,69
4,0.1119999999999999,1238,0.0658,98.035,0.586,229320,-10.315,0.695,0.113,0.317,0.102,44
4,0.163,5536,0.149,125.905,0.77,184560,-5.335,0.6940000000000001,0.118,1.1e-05,0.176,97
4,0.551,3787,0.3229999999999999,166.111,0.542,141586,-7.358,0.6559999999999999,0.126,0.0,0.0484,0
4,0.218,6819,0.2,83.90299999999999,0.5660000000000001,239835,-7.23,0.511,0.34,0.0,0.349,97
4,0.35,5533,0.125,91.03,0.626,217925,-5.832999999999999,0.835,0.396,6e-05,0.0589,98
4,0.643,6015,0.1369999999999999,99.895,0.7290000000000001,189173,-4.188,0.6779999999999999,0.303,0.0,0.0658,0
4,0.358,3132,0.289,112.502,0.6709999999999999,145542,-6.977,0.8959999999999999,0.552,0.0,0.103,85
4,0.711,7378,0.0804,128.009,0.537,135090,-5.723,0.921,0.102,0.00404,0.556,96
4,0.628,10596,0.0476,133.002,0.7040000000000001,187436,-4.724,0.7190000000000001,0.166,0.0,0.0691,89
4,0.449,11278,0.0439,105.049,0.5710000000000001,199226,-7.906000000000001,0.575,0.0912,0.0,0.0558,92
4,0.826,12507,0.0536,150.036,0.8490000000000001,228206,-3.424,0.757,0.0878,0.0,0.173,85
4,0.46,11826,0.064,135.959,0.794,269554,-5.063,0.7490000000000001,0.5429999999999999,0.0,0.0193,89
4,0.422,7911,0.124,154.983,0.412,238614,-8.074,0.912,0.104,0.013,0.0164,94
4,0.14,12977,0.0898,159.847,0.535,218146,-6.09,0.5870000000000001,0.131,6.56e-05,0.1169999999999999,93
4,0.6809999999999999,4794,0.0618,82.014,0.904,190946,-2.729,0.579,0.064,0.0,0.193,92
5,0.478,8436,0.149,86.53299999999999,0.599,171692,-1.624,0.828,0.0775,0.0,0.381,77
4,0.613,7138,0.236,140.03799999999998,0.757,239999,-5.242999999999999,0.897,0.0779,0.0,0.7020000000000001,83
4,0.4539999999999999,11564,0.0346,104.845,0.63,184019,-6.396,0.636,0.13,0.0,0.0796,71
4,0.906,9456,0.286,150.086,0.984,134106,-3.539,0.677,0.0632,0.0,0.211,77
4,0.36,1753,0.04,126.008,0.381,343446,-11.808,0.631,0.0902,0.000171,0.447,75
4,0.414,10228,0.1889999999999999,127.991,0.462,230713,-5.336,0.947,0.33,0.0457,0.00935,64
4,0.7120000000000001,8362,0.109,92.975,0.65,129039,-6.839,0.7859999999999999,0.122,8.170000000000001e-05,0.363,84
4,0.797,10163,0.0497,150.067,0.66,172173,-4.365,0.716,0.287,0.0,0.0306,75
4,0.606,3017,0.0534,98.014,0.4679999999999999,188962,-7.152,0.79,0.0735,0.00203,0.284,64
4,0.638,1556,0.0591,98.023,0.58,199300,-4.271,0.843,0.0645,1.84e-05,0.107,75
4,0.635,7107,0.0357,88.41799999999999,0.809,238528,-4.596,0.419,0.6990000000000001,0.0,0.3229999999999999,77
4,0.504,6239,0.102,121.116,0.518,247976,-6.563,0.769,0.342,0.108,0.000573,62
4,0.795,8012,0.114,165.05700000000002,0.7490000000000001,178099,-3.734,0.81,0.241,0.0,0.248,84
4,0.91,7749,0.1689999999999999,104.956,0.6759999999999999,175200,-5.644,0.799,0.325,0.0007769999999999,0.41,75
4,0.823,2762,0.0574,102.057,0.78,137045,-6.044,0.797,0.1889999999999999,5.45e-05,0.309,79
4,0.473,8689,0.032,139.724,0.523,215116,-7.362,0.58,0.1159999999999999,0.0,0.53,73
4,0.532,7969,0.0536,80.012,0.5710000000000001,165000,-7.54,0.7020000000000001,0.1159999999999999,0.0,0.456,16
4,0.424,7627,0.1119999999999999,179.972,0.682,195501,-5.81,0.5429999999999999,0.085,1.53e-06,0.2189999999999999,60
4,0.0951,7047,0.0525,122.041,0.561,180983,-7.155,0.871,0.0878,1.08e-06,0.627,77
4,0.7070000000000001,7367,0.357,69.77,0.488,192040,-14.195,0.688,0.43,0.0,0.407,61
4,0.747,961,0.0621,137.96,0.613,177973,-5.34,0.8270000000000001,0.093,1.25e-05,0.366,72
4,0.622,3930,0.0318,127.92,0.7829999999999999,216000,-6.069,0.589,0.187,1.12e-06,0.000927,66
4,0.648,10627,0.0386,124.015,0.94,163850,-1.77,0.6809999999999999,0.578,0.0,0.0201,80
4,0.716,9476,0.127,167.922,0.8109999999999999,181846,-5.604,0.509,0.33,0.0,0.0437,82
4,0.223,8723,0.372,192.08,0.466,240341,-11.361,0.611,0.0847,0.000264,0.711,82
4,0.4529999999999999,8292,0.188,127.008,0.802,188272,-6.507000000000001,0.8370000000000001,0.307,0.00874,0.0244,74
4,0.528,1491,0.1969999999999999,103.956,0.777,207692,-5.636,0.7929999999999999,0.144,0.0,0.273,70
4,0.283,3687,0.0598,103.023,0.812,185104,-3.2060000000000004,0.777,0.0264,0.00233,0.0125,82
4,0.726,4836,0.0951,125.945,0.8440000000000001,198196,-5.968,0.8079999999999999,0.125,0.00033,0.161,70
4,0.887,10217,0.0889,117.937,0.743,166722,-6.431,0.8640000000000001,0.059,0.0708,0.00504,66
4,0.382,5309,0.0484,123.972,0.535,224733,-8.171,0.922,0.552,0.271,0.144,72
4,0.757,6891,0.0978,128.97,0.7240000000000001,193700,-4.266,0.867,0.0527,0.0,0.258,77
4,0.836,627,0.142,118.083,0.6970000000000001,172454,-4.368,0.8270000000000001,0.044,0.0,0.122,80
4,0.5589999999999999,2861,0.244,97.985,0.698,170160,-6.215,0.8320000000000001,0.113,0.0,0.1169999999999999,84
4,0.69,2521,0.142,179.919,0.748,157175,-5.8020000000000005,0.6579999999999999,0.0789,0.0,0.0852,79
4,0.8759999999999999,11552,0.0578,122.019,0.486,173333,-7.185,0.862,0.2019999999999999,7.14e-06,0.0568,57
4,0.7759999999999999,11676,0.067,118.017,0.706,213381,-7.626,0.838,0.0712,0.863,0.303,70
4,0.466,10644,0.0372,75.00399999999999,0.648,179423,-8.602,0.6459999999999999,0.108,0.00316,0.71,71
4,0.574,11489,0.0467,121.979,0.6829999999999999,205140,-7.353,0.764,0.108,1.3699999999999998e-05,0.104,75
4,0.6859999999999999,5514,0.436,88.838,0.8370000000000001,232853,-4.828,0.6709999999999999,0.256,0.0,0.563,68
4,0.785,5806,0.0844,109.974,0.732,250984,-3.599,0.79,0.118,2.87e-05,0.609,56
4,0.8440000000000001,9908,0.0399,107.933,0.693,197777,-5.625,0.7340000000000001,0.407,2.55e-05,0.564,58
4,0.3289999999999999,13042,0.0545,115.056,0.7190000000000001,246818,-5.4270000000000005,0.831,0.107,0.000663,0.318,69
4,0.774,897,0.0833,105.964,0.858,207208,-3.939,0.818,0.272,0.0,0.201,62
4,0.446,5420,0.0881,126.038,0.857,260233,-3.394,0.7090000000000001,0.103,0.0,0.0021899999999999,86
4,0.642,7449,0.276,100.935,0.7340000000000001,200214,-7.763,0.8059999999999999,0.909,0.0,0.126,52
4,0.384,12810,0.241,81.282,0.873,203972,-5.175,0.502,0.0702,0.0,0.0712,72
5,0.639,7793,0.342,135.702,0.76,260000,-4.706,0.552,0.0865,0.0,0.0733,94
4,0.3289999999999999,5912,0.0809,99.976,0.564,187380,-8.35,0.754,0.1009999999999999,0.00187,0.171,52
4,0.774,11809,0.265,189.573,0.858,218173,-4.214,0.677,0.412,0.0,0.15,52
4,0.546,6060,0.324,98.078,0.6809999999999999,197972,-5.171,0.601,0.0934,0.0,0.58,9
4,0.923,1848,0.0587,109.972,0.8590000000000001,200346,-3.087,0.866,0.401,0.0,0.138,85
4,0.746,5027,0.301,203.532,0.8290000000000001,241024,-3.339,0.494,0.37,0.0,0.175,24
4,0.266,7067,0.038,106.98,0.728,197663,-5.205,0.693,0.126,1.44e-06,0.214,32
4,0.58,6302,0.069,92.988,0.83,235946,-5.928999999999999,0.737,0.125,1.4800000000000002e-05,0.14,49
4,0.755,7923,0.0617,94.009,0.913,206806,-2.467,0.7,0.353,0.0,0.0559,59
4,0.7140000000000001,5501,0.0635,94.02,0.6659999999999999,230000,-6.555,0.8140000000000001,0.108,4.23e-05,0.488,59
4,0.711,3786,0.432,94.093,0.581,203066,-8.466000000000001,0.773,0.485,0.0,0.0352,60
4,0.525,6697,0.181,99.929,0.57,226240,-10.24,0.82,0.252,0.0033399999999999,0.472,53
4,0.8959999999999999,10046,0.139,120.026,0.486,216000,-10.558,0.931,0.161,0.0,0.0579,56
4,0.8640000000000001,10346,0.312,94.121,0.619,236800,-6.518,0.9,0.0647,0.00156,0.203,70
4,0.8690000000000001,6328,0.1159999999999999,90.038,0.539,229933,-4.2780000000000005,0.909,0.0674,0.0,0.243,72
4,0.78,2600,0.081,117.007,0.79,246053,-5.79,0.951,0.0845,0.0,0.0042899999999999,64
4,0.51,934,0.139,95.832,0.71,265600,-7.058,0.877,0.1,0.0,0.017,68
4,0.294,8814,0.0369,137.618,0.785,321293,-6.031000000000001,0.649,0.0859,0.0,0.0027,69
4,0.501,9095,0.43,178.66,0.745,365333,-5.895,0.505,0.187,0.0,0.2339999999999999,56
4,0.332,7826,0.247,145.639,0.8240000000000001,315680,-5.091,0.498,0.0757,0.0,0.00332,56
4,0.643,7624,0.211,149.918,0.8190000000000001,167400,-5.245,0.8370000000000001,0.3229999999999999,0.0,0.000507,59
4,0.557,5668,0.363,176.018,0.508,199040,-10.564,0.721,0.3289999999999999,0.0,0.0987,52
4,0.379,4281,0.0497,130.005,0.883,272093,-4.011,0.64,0.488,0.0,0.00866,53
4,0.4029999999999999,2538,0.233,103.741,0.856,222653,-5.832999999999999,0.752,0.745,0.0,0.108,56
4,0.685,11044,0.266,97.026,0.649,243586,-6.465,0.934,0.0807,1.71e-06,0.114,59
4,0.578,1584,0.366,92.578,0.942,220573,-4.239,0.591,0.121,0.0,0.00679,45
5,0.71,2707,0.359,119.746,0.879,206471,-4.197,0.667,0.157,0.0,0.03,61
4,0.597,3207,0.428,96.904,0.61,283226,-8.433,0.804,0.366,0.0,0.136,48
4,0.525,7486,0.55,88.09899999999999,0.711,294613,-9.728,0.747,0.67,0.0,0.0726,44
4,0.8220000000000001,12581,0.21,96.911,0.6779999999999999,255640,-3.012,0.936,0.0838,0.0,0.0795,56
4,0.382,7532,0.356,148.11,0.765,320893,-5.093,0.6709999999999999,0.0877,0.0,0.0773,63
4,0.414,11335,0.489,160.894,0.863,263920,-5.292000000000001,0.698,0.0758,0.0,0.0408,58
1,0.825,499,0.244,79.104,0.657,272173,-8.32,0.476,0.0743,0.0,0.176,45
4,0.647,10295,0.0331,133.30100000000002,0.8809999999999999,236600,-5.757999999999999,0.789,0.355,0.0,0.108,61
4,0.73,9301,0.305,91.037,0.573,214440,-8.113,0.879,0.256,0.0,0.0636,63
4,0.361,4443,0.318,191.692,0.77,264760,-3.402,0.5920000000000001,0.103,1.22e-06,0.122,60
4,0.299,11181,0.241,87.32799999999999,0.871,290426,-2.672,0.81,0.313,0.0,0.13,69
4,0.789,8700,0.3229999999999999,89.184,0.8340000000000001,111400,-4.884,0.737,0.292,0.0,0.122,45
4,0.767,7352,0.332,75.60300000000001,0.693,233706,-5.2010000000000005,0.88,0.248,0.0,0.0599,54
4,0.78,4200,0.3389999999999999,136.734,0.855,158466,-8.339,0.591,0.7709999999999999,5.870000000000001e-05,0.00832,65
4,0.57,6904,0.275,92.965,0.488,334413,-7.914,0.862,0.301,0.00018,0.126,56
4,0.557,12369,0.24,86.404,0.705,238840,-6.231,0.736,0.321,0.0,0.0579,56
4,0.923,9219,0.413,95.291,0.6559999999999999,261399,-5.492999999999999,0.728,0.1159999999999999,0.0,0.0979,51
4,0.679,12155,0.3829999999999999,95.989,0.7859999999999999,200840,-7.441,0.7509999999999999,0.107,0.0,0.0126,56
4,0.595,11925,0.347,102.017,0.513,179160,-13.203,0.933,0.107,0.00248,0.00112,62
4,0.424,4600,0.204,99.975,0.785,206400,-4.947,0.807,0.123,0.0,0.122,73
4,0.362,12290,0.0698,96.886,0.563,260026,-7.105,0.838,0.12,0.0128,0.0653,52
4,0.79,10348,0.307,143.184,0.861,271053,-7.131,0.86,0.113,4.07e-05,0.0361,60
3,0.915,10033,0.332,166.02900000000002,0.64,240026,-7.905,0.725,0.099,0.0,0.0278,67
4,0.7120000000000001,1797,0.495,169.237,0.866,166253,-5.452999999999999,0.465,0.119,0.0,0.152,45
4,0.679,5269,0.373,83.024,0.625,282093,-9.139,0.7809999999999999,0.185,0.0,0.00447,54
4,0.755,6037,0.311,150.09,0.8440000000000001,205120,-4.946000000000001,0.865,0.373,0.0,0.0582,63
4,0.718,12454,0.2789999999999999,165.09099999999998,0.906,272346,-2.902,0.836,0.2269999999999999,0.0,0.000426,59
4,0.633,3154,0.215,91.989,0.622,266066,-4.149,0.8809999999999999,0.103,0.0,0.187,70
4,0.598,9985,0.138,145.158,0.764,212146,-6.645,0.561,0.157,0.0,0.373,52
4,0.774,4617,0.0277,116.109,0.6970000000000001,160133,-7.028,0.741,0.133,2.28e-05,0.0664,39
4,0.491,3938,0.0336,132.55,0.706,137786,-6.246,0.627,0.244,0.114,0.22,18
4,0.5579999999999999,1807,0.0346,112.749,0.69,159333,-10.245,0.5539999999999999,0.0688,0.0,0.627,60
4,0.491,607,0.06,138.45,0.481,516893,-11.709,0.531,0.0842,0.0,0.6990000000000001,69
4,0.53,6895,0.0408,129.43200000000002,0.583,350266,-10.428,0.611,0.0688,0.0853,0.611,72
4,0.797,5621,0.0309,86.204,0.524,205613,-10.265999999999998,0.608,0.115,0.0025399999999999,0.367,71
4,0.216,2255,0.0341,123.518,0.262,318333,-10.573,0.594,0.256,0.0026899999999999,0.0702,58
4,0.645,5135,0.0305,120.116,0.5760000000000001,178560,-8.783999999999999,0.711,0.0528,0.00226,0.648,18
4,0.809,11990,0.0393,128.042,0.445,171666,-10.675999999999998,0.685,0.0953,0.000154,0.7759999999999999,60
4,0.321,2327,0.0302,128.47299999999998,0.77,277240,-5.559,0.6,0.0967,4.79e-06,0.0603,61
4,0.855,10593,0.0374,163.942,0.419,161866,-11.945,0.5770000000000001,0.361,0.0,0.613,52
4,0.627,10528,0.0299,132.783,0.677,195000,-7.239,0.629,0.0962,9.72e-06,0.122,58
4,0.2269999999999999,11522,0.0404,80.529,0.31,284960,-11.033,0.509,0.102,0.000268,0.85,54
4,0.5429999999999999,6837,0.0434,96.893,0.34,154186,-13.937,0.542,0.7290000000000001,4.45e-06,0.8109999999999999,8
4,0.531,8851,0.0393,79.097,0.4539999999999999,280080,-9.457,0.635,0.0816,4.02e-05,0.417,55
4,0.97,1297,0.0356,85.527,0.47,134800,-9.135,0.611,0.581,0.0,0.579,67
4,0.634,11923,0.0359,145.525,0.4029999999999999,232133,-8.211,0.621,0.114,0.0,0.58,67
4,0.643,1923,0.0265,98.882,0.546,284560,-6.922999999999999,0.628,0.135,0.0,0.0832,53
4,0.362,85,0.0369,120.63,0.209,283493,-19.549,0.488,0.103,5.05e-06,0.374,55
4,0.644,5394,0.0321,84.93799999999999,0.476,295000,-9.648,0.613,0.0608,0.0,0.0448,58
4,0.0703,9448,0.0907,157.917,0.594,223640,-14.033,0.525,0.0751,0.949,0.161,53
4,0.7440000000000001,2442,0.0481,136.373,0.736,264200,-13.945,0.632,0.3389999999999999,0.0,0.322,48
4,0.67,11155,0.0329,92.521,0.585,147466,-11.288,0.604,0.109,0.0886,0.408,50
3,0.391,4694,0.032,184.241,0.364,225400,-7.385,0.3,0.1159999999999999,6.35e-06,0.7979999999999999,53
4,0.3,12259,0.0301,90.01799999999999,0.201,211666,-13.299,0.5870000000000001,0.119,2.58e-05,0.469,53
4,0.381,1432,0.0277,136.088,0.583,189506,-8.197000000000001,0.516,0.298,0.0,0.288,49
4,0.3339999999999999,6703,0.0311,93.778,0.287,272333,-13.828,0.621,0.0859,4.49e-05,0.713,45
4,0.353,1940,0.0348,74.899,0.267,238573,-15.11,0.579,0.132,0.000562,0.118,67
4,0.113,5086,0.0319,124.689,0.149,332960,-16.727999999999998,0.588,0.236,9.65e-05,0.846,64
4,0.526,12440,0.0313,133.637,0.586,179520,-8.211,0.389,0.0959,1.85e-06,0.385,49
4,0.695,5767,0.0296,109.413,0.28,231000,-14.27,0.7559999999999999,0.414,0.00033,0.616,63
4,0.261,5121,0.0546,176.53099999999998,0.46,295000,-7.051,0.37,0.0902,0.0,0.2689999999999999,43
4,0.4039999999999999,73,0.0537,127.467,0.741,234213,-5.8420000000000005,0.561,0.0874,0.0,0.242,36
4,0.706,9481,0.0277,124.827,0.763,187733,-3.537,0.638,0.359,0.0,0.266,47
4,0.335,6612,0.0357,122.591,0.118,256026,-12.687,0.7,0.109,0.0004969999999999,0.726,55
4,0.187,7381,0.0282,142.776,0.2739999999999999,263666,-13.731,0.515,0.119,0.00291,0.335,46
3,0.16,5318,0.0309,169.614,0.31,214733,-7.967,0.271,0.119,1.99e-06,0.725,53
4,0.799,10927,0.33,177.953,0.675,186046,-3.281,0.531,0.327,0.0,0.121,70
4,0.186,4446,0.0349,115.987,0.539,217284,-8.623,0.6859999999999999,0.1159999999999999,1.94e-05,0.131,66
4,0.687,1108,0.0773,99.995,0.581,226222,-9.401,0.7859999999999999,0.0693,0.00144,0.653,65
4,0.358,11113,0.0717,90.05799999999999,0.606,184666,-8.576,0.654,0.31,5.5700000000000005e-05,0.0991,65
4,0.8240000000000001,2448,0.0855,135.994,0.401,216266,-9.552,0.91,0.0801,0.000159,0.0302,71
4,0.411,6245,0.0759,93.998,0.524,253330,-7.725,0.763,0.1169999999999999,0.000137,0.0249,62
4,0.109,5286,0.0771,82.60700000000001,0.85,206727,-4.417,0.432,0.203,6.59e-06,0.501,66
4,0.7440000000000001,10646,0.103,160.055,0.7,196124,-6.854,0.652,0.191,0.0,0.174,59
4,0.892,5368,0.0305,101.989,0.696,217136,-3.59,0.738,0.3379999999999999,9.09e-05,0.0236,65
4,0.81,3929,0.0603,110.996,0.602,155351,-8.891,0.918,0.417,1.94e-05,0.0732,75
4,0.278,12036,0.0535,128.921,0.6579999999999999,213787,-5.356,0.68,0.109,0.0324,0.0819999999999999,38
4,0.618,5487,0.0904,103.846,0.853,189000,-4.516,0.647,0.062,0.0,0.0615,81
4,0.439,1251,0.108,121.974,0.498,192835,-6.379,0.903,0.105,7.84e-06,0.0155,62
4,0.363,5860,0.049,110.041,0.685,238991,-4.571000000000001,0.639,0.143,0.0,0.105,70
4,0.41,5859,0.0549,144.04,0.77,254556,-6.324,0.534,0.2789999999999999,8.74e-06,0.0145,73
4,0.297,5339,0.0806,124.042,0.536,263707,-6.471,0.519,0.114,0.00011,0.241,58
4,0.345,3034,0.0471,100.008,0.765,215909,-5.337999999999999,0.636,0.244,4.92e-05,0.0488,61
4,0.6970000000000001,6428,0.0862,118.003,0.632,223792,-8.107000000000001,0.738,0.072,0.0,0.242,60
4,0.176,11439,0.0549,120.045,0.667,180005,-9.275,0.669,0.122,0.00139,0.139,66
4,0.155,64,0.0759,122.955,0.352,156213,-8.229,0.687,0.133,0.000151,0.626,69
4,0.392,1248,0.0749,113.977,0.537,222865,-2.9210000000000003,0.7829999999999999,0.2289999999999999,0.0,0.278,80
4,0.669,2874,0.0304,106.99,0.679,194988,-6.464,0.752,0.0727,0.0,0.063,68
4,0.5820000000000001,1473,0.038,121.958,0.764,163216,-4.399,0.752,0.0543,9.44e-05,0.0476,86
4,0.324,3709,0.104,149.73,0.542,174400,-8.478,0.4639999999999999,0.083,0.0,0.156,62
4,0.259,8411,0.119,105.011,0.647,188857,-8.552999999999999,0.92,0.0766,0.00855,0.4589999999999999,61
4,0.7070000000000001,12850,0.0963,103.861,0.437,169973,-8.281,0.773,0.544,2.42e-05,0.836,76
4,0.243,8486,0.0403,111.01,0.74,255397,-4.829,0.687,0.259,4.39e-05,0.00856,70
4,0.4679999999999999,6702,0.3279999999999999,175.92700000000002,0.612,204375,-6.475,0.654,0.299,0.0,0.33,58
4,0.351,3139,0.0619,100.01,0.7879999999999999,187640,-5.513999999999999,0.725,0.107,0.0389,0.0666,58
